8832, Note_off_c,0,48,0,34
8832, Note_on_c,0,46,100,34
9216, Note_off_c,0,46,0,34
9216, Note_on_c,0,50,100,34
9792, Note_off_c,0,50,0,34
9792, Note_on_c,0,50,100,34
9984, Note_off_c,0,50,0,34
9984, Note_on_c,0,54,100,34
10176, Note_off_c,0,54,0,34
10176, Note_on_c,0,50,100,34
10560, Note_off_c,0,50,0,34
10560, Note_on_c,0,50,100,34
10944, Note_off_c,0,50,0,34
10944, Note_on_c,0,38,100,34
11328, Note_off_c,0,38,0,34
11328, Note_on_c,0,38,100,34
11712, Note_off_c,0,38,0,34
11712, Note_on_c,0,38,100,34
12096, Note_off_c,0,38,0,34
12288, Note_on_c,0,58,100,34
12288, Note_on_c,0,43,100,34
12672, Note_off_c,0,58,0,34
12672, Note_on_c,0,58,100,34
12864, Note_off_c,0,43,0,34
12864, Note_on_c,0,43,100,34
13056, Note_off_c,0,43,0,34
13056, Note_on_c,0,46,100,34
13248, Note_off_c,0,46,0,34
13248, Note_off_c,0,58,0,34
13248, Note_on_c,0,58,100,34
13248, Note_on_c,0,43,100,34
13632, Note_off_c,0,43,0,34
13632, Note_off_c,0,58,0,34
13632, Note_on_c,0,58,100,34
13632, Note_on_c,0,43,100,34
14016, Note_off_c,0,43,0,34
14016, Note_off_c,0,58,0,34
14016, Note_on_c,0,58,100,34
14016, Note_on_c,0,43,100,34
14400, Note_off_c,0,43,0,34
14400, Note_off_c,0,58,0,34
14400, Note_on_c,0,55,100,34
14400, Note_on_c,0,43,100,34
14592, Note_off_c,0,43,0,34
14592, Note_on_c,0,46,100,34
14784, Note_off_c,0,46,0,34
14784, Note_off_c,0,55,0,34
14784, Note_on_c,0,55,100,34
14784, Note_on_c,0,43,100,34
14976, Note_off_c,0,43,0,34
14976, Note_off_c,0,55,0,34
14976, Note_on_c,0,60,100,34
14976, Note_on_c,0,41,100,34
15360, Note_off_c,0,41,0,34
15360, Note_off_c,0,60,0,34
15360, Note_on_c,0,43,100,34
15360, Note_on_c,0,67,100,34
15360, Note_on_c,0,70,100,34
15744, Note_off_c,0,70,0,34
15744, Note_off_c,0,67,0,34
15744, Note_on_c,0,67,100,34
15744, Note_on_c,0,70,100,34
15936, Note_off_c,0,43,0,34
15936, Note_on_c,0,43,100,34
16128, Note_off_c,0,43,0,34
16128, Note_on_c,0,46,100,34
16320, Note_off_c,0,46,0,34
16320, Note_off_c,0,70,0,34
16320, Note_off_c,0,67,0,34
16320, Note_on_c,0,43,100,34
16320, Note_on_c,0,67,100,34
16320, Note_on_c,0,70,100,34
16704, Note_off_c,0,70,0,34
16704, Note_off_c,0,67,0,34
16704, Note_off_c,0,43,0,34
16704, Note_on_c,0,43,100,34
16704, Note_on_c,0,67,100,34
16704, Note_on_c,0,70,100,34
17088, Note_off_c,0,70,0,34
17088, Note_off_c,0,67,0,34
17088, Note_off_c,0,43,0,34
17088, Note_on_c,0,43,100,34
17088, Note_on_c,0,67,100,34
17088, Note_on_c,0,70,100,34
17472, Note_off_c,0,70,0,34
17472, Note_off_c,0,67,0,34
17472, Note_off_c,0,43,0,34
17472, Note_on_c,0,43,100,34
17472, Note_on_c,0,67,100,34
17472, Note_on_c,0,70,100,34
17664, Note_off_c,0,43,0,34
17664, Note_on_c,0,46,100,34
17856, Note_off_c,0,46,0,34
17856, Note_off_c,0,70,0,34
17856, Note_off_c,0,67,0,34
17856, Note_on_c,0,70,100,34
17856, Note_on_c,0,43,100,34
17856, Note_on_c,0,67,100,34
18048, Note_off_c,0,67,0,34
18048, Note_off_c,0,43,0,34
18048, Note_off_c,0,70,0,34
18048, Note_on_c,0,72,100,34
18048, Note_on_c,0,41,100,34
18048, Note_on_c,0,69,100,34
18432, Note_off_c,0,69,0,34
18432, Note_off_c,0,41,0,34
18432, Note_off_c,0,72,0,34
18432, Note_on_c,0,70,100,34
18432, Note_on_c,0,48,100,34
18432, Note_on_c,0,67,100,34
18816, Note_off_c,0,67,0,34
18816, Note_off_c,0,70,0,34
18816, Note_on_c,0,70,100,34
18816, Note_on_c,0,67,100,34
19008, Note_off_c,0,48,0,34
19008, Note_on_c,0,48,100,34
19200, Note_off_c,0,48,0,34
19200, Note_on_c,0,51,100,34
19392, Note_off_c,0,51,0,34
19392, Note_off_c,0,67,0,34
19392, Note_off_c,0,70,0,34
19392, Note_on_c,0,70,100,34
19392, Note_on_c,0,48,100,34
19392, Note_on_c,0,67,100,34
19776, Note_off_c,0,67,0,34
19776, Note_off_c,0,48,0,34
19776, Note_off_c,0,70,0,34
19776, Note_on_c,0,70,100,34
19776, Note_on_c,0,48,100,34
19776, Note_on_c,0,67,100,34
20160, Note_off_c,0,67,0,34
20160, Note_off_c,0,48,0,34
20160, Note_off_c,0,70,0,34
20160, Note_on_c,0,70,100,34
20160, Note_on_c,0,48,100,34
20160, Note_on_c,0,67,100,34
20544, Note_off_c,0,67,0,34
20544, Note_off_c,0,48,0,34
20544, Note_off_c,0,70,0,34
20544, Note_on_c,0,70,100,34
20544, Note_on_c,0,48,100,34
20544, Note_on_c,0,67,100,34
20736, Note_off_c,0,48,0,34
20736, Note_on_c,0,51,100,34
20928, Note_off_c,0,51,0,34
20928, Note_off_c,0,67,0,34
20928, Note_off_c,0,70,0,34
20928, Note_on_c,0,70,100,34
20928, Note_on_c,0,48,100,34
20928, Note_on_c,0,67,100,34
21120, Note_off_c,0,67,0,34
21120, Note_off_c,0,48,0,34
21120, Note_off_c,0,70,0,34
21120, Note_on_c,0,74,100,34
21120, Note_on_c,0,46,100,34
21504, Note_off_c,0,46,0,34
21504, Note_off_c,0,74,0,34
21504, Note_on_c,0,69,100,34
21504, Note_on_c,0,50,100,34
21888, Note_off_c,0,69,0,34
21888, Note_on_c,0,69,100,34
22080, Note_off_c,0,50,0,34
22080, Note_on_c,0,50,100,34
22272, Note_off_c,0,50,0,34
22272, Note_on_c,0,54,100,34
22464, Note_off_c,0,54,0,34
22464, Note_off_c,0,69,0,34
22464, Note_on_c,0,69,100,34
22464, Note_on_c,0,50,100,34
22848, Note_off_c,0,50,0,34
22848, Note_off_c,0,69,0,34
22848, Note_on_c,0,69,100,34
22848, Note_on_c,0,50,100,34
23232, Note_off_c,0,50,0,34
23232, Note_off_c,0,69,0,34
23232, Note_on_c,0,67,100,34
23232, Note_on_c,0,38,100,34
23424, Note_off_c,0,67,0,34
23424, Note_on_c,0,66,100,34
23616, Note_off_c,0,38,0,34
23616, Note_on_c,0,38,100,34
24000, Note_off_c,0,38,0,34
24000, Note_off_c,0,66,0,34
24000, Note_on_c,0,38,100,34
24384, Note_off_c,0,38,0,34
24576, Note_on_c,0,67,100,34
24576, Note_on_c,0,70,100,34
24576, Note_on_c,0,43,100,34
24960, Note_off_c,0,70,0,34
24960, Note_off_c,0,67,0,34
24960, Note_on_c,0,67,100,34
24960, Note_on_c,0,70,100,34
25152, Note_off_c,0,43,0,34
25152, Note_on_c,0,43,100,34
25344, Note_off_c,0,43,0,34
25344, Note_on_c,0,46,100,34
25536, Note_off_c,0,46,0,34
25536, Note_off_c,0,70,0,34
25536, Note_off_c,0,67,0,34
25536, Note_on_c,0,67,100,34
25536, Note_on_c,0,70,100,34
25536, Note_on_c,0,43,100,34
25920, Note_off_c,0,43,0,34
25920, Note_off_c,0,70,0,34
25920, Note_off_c,0,67,0,34
25920, Note_on_c,0,67,100,34
25920, Note_on_c,0,70,100,34
25920, Note_on_c,0,43,100,34
26304, Note_off_c,0,43,0,34
26304, Note_off_c,0,70,0,34
26304, Note_off_c,0,67,0,34
26304, Note_on_c,0,67,100,34
26304, Note_on_c,0,70,100,34
26304, Note_on_c,0,43,100,34
26688, Note_off_c,0,43,0,34
26688, Note_off_c,0,70,0,34
26688, Note_off_c,0,67,0,34
26688, Note_on_c,0,67,100,34
26688, Note_on_c,0,70,100,34
26688, Note_on_c,0,43,100,34
26880, Note_off_c,0,43,0,34
26880, Note_on_c,0,46,100,34
27072, Note_off_c,0,46,0,34
27072, Note_off_c,0,70,0,34
27072, Note_off_c,0,67,0,34
27072, Note_on_c,0,67,100,34
27072, Note_on_c,0,70,100,34
27072, Note_on_c,0,43,100,34
27264, Note_off_c,0,43,0,34
27264, Note_off_c,0,70,0,34
27264, Note_off_c,0,67,0,34
27264, Note_on_c,0,69,100,34
27264, Note_on_c,0,72,100,34
27264, Note_on_c,0,41,100,34
27648, Note_off_c,0,41,0,34
27648, Note_off_c,0,72,0,34
27648, Note_off_c,0,69,0,34
27648, Note_on_c,0,67,100,34
27648, Note_on_c,0,70,100,34
27648, Note_on_c,0,43,100,34
28032, Note_off_c,0,70,0,34
28032, Note_off_c,0,67,0,34
28032, Note_on_c,0,67,100,34
28032, Note_on_c,0,70,100,34
28224, Note_off_c,0,43,0,34
28224, Note_on_c,0,43,100,34
28416, Note_off_c,0,43,0,34
28416, Note_on_c,0,46,100,34
28608, Note_off_c,0,46,0,34
28608, Note_off_c,0,70,0,34
28608, Note_off_c,0,67,0,34
28608, Note_on_c,0,67,100,34
28608, Note_on_c,0,70,100,34
28608, Note_on_c,0,43,100,34
28992, Note_off_c,0,43,0,34
28992, Note_off_c,0,70,0,34
28992, Note_off_c,0,67,0,34
28992, Note_on_c,0,67,100,34
28992, Note_on_c,0,70,100,34
28992, Note_on_c,0,43,100,34
29376, Note_off_c,0,43,0,34
29376, Note_off_c,0,70,0,34
29376, Note_off_c,0,67,0,34
29376, Note_on_c,0,67,100,34
29376, Note_on_c,0,70,100,34
29376, Note_on_c,0,43,100,34
29760, Note_off_c,0,43,0,34
29760, Note_off_c,0,70,0,34
29760, Note_off_c,0,67,0,34
29760, Note_on_c,0,67,100,34
29760, Note_on_c,0,70,100,34
29760, Note_on_c,0,43,100,34
29952, Note_off_c,0,43,0,34
29952, Note_on_c,0,46,100,34
30144, Note_off_c,0,46,0,34
30144, Note_off_c,0,70,0,34
30144, Note_off_c,0,67,0,34
30144, Note_on_c,0,67,100,34
30144, Note_on_c,0,70,100,34
30144, Note_on_c,0,43,100,34
30336, Note_off_c,0,43,0,34
30336, Note_off_c,0,70,0,34
30336, Note_off_c,0,67,0,34
30336, Note_on_c,0,69,100,34
30336, Note_on_c,0,72,100,34
30336, Note_on_c,0,41,100,34
30720, Note_off_c,0,41,0,34
30720, Note_off_c,0,72,0,34
30720, Note_off_c,0,69,0,34
30720, Note_on_c,0,62,100,34
30720, Note_on_c,0,67,100,34
30720, Note_on_c,0,70,100,34
30720, Note_on_c,0,48,100,34
31104, Note_off_c,0,70,0,34
31104, Note_off_c,0,67,0,34
31104, Note_off_c,0,62,0,34
31104, Note_on_c,0,62,100,34
31104, Note_on_c,0,67,100,34
31104, Note_on_c,0,70,100,34
31296, Note_off_c,0,48,0,34
31296, Note_on_c,0,48,100,34
31488, Note_off_c,0,48,0,34
31488, Note_on_c,0,51,100,34
31680, Note_off_c,0,51,0,34
31680, Note_off_c,0,70,0,34
31680, Note_off_c,0,67,0,34
31680, Note_off_c,0,62,0,34
31680, Note_on_c,0,62,100,34
31680, Note_on_c,0,67,100,34
31680, Note_on_c,0,70,100,34
31680, Note_on_c,0,48,100,34
32064, Note_off_c,0,48,0,34
32064, Note_off_c,0,70,0,34
32064, Note_off_c,0,67,0,34
32064, Note_off_c,0,62,0,34
32064, Note_on_c,0,62,100,34
32064, Note_on_c,0,67,100,34
32064, Note_on_c,0,70,100,34
32064, Note_on_c,0,48,100,34
32448, Note_off_c,0,48,0,34
32448, Note_off_c,0,70,0,34
32448, Note_off_c,0,67,0,34
32448, Note_off_c,0,62,0,34
32448, Note_on_c,0,62,100,34
32448, Note_on_c,0,67,100,34
32448, Note_on_c,0,70,100,34
32448, Note_on_c,0,48,100,34
32832, Note_off_c,0,48,0,34
32832, Note_off_c,0,70,0,34
32832, Note_off_c,0,67,0,34
32832, Note_off_c,0,62,0,34
32832, Note_on_c,0,62,100,34
32832, Note_on_c,0,67,100,34
32832, Note_on_c,0,70,100,34
32832, Note_on_c,0,48,100,34
33024, Note_off_c,0,48,0,34
33024, Note_on_c,0,51,100,34
33216, Note_off_c,0,51,0,34
33216, Note_off_c,0,70,0,34
33216, Note_off_c,0,67,0,34
33216, Note_off_c,0,62,0,34
33216, Note_on_c,0,62,100,34
33216, Note_on_c,0,67,100,34
33216, Note_on_c,0,70,100,34
33216, Note_on_c,0,48,100,34
33408, Note_off_c,0,48,0,34
33408, Note_off_c,0,70,0,34
33408, Note_off_c,0,67,0,34
33408, Note_off_c,0,62,0,34
33408, Note_on_c,0,62,100,34
33408, Note_on_c,0,69,100,34
33408, Note_on_c,0,74,100,34
33408, Note_on_c,0,46,100,34
33792, Note_off_c,0,46,0,34
33792, Note_off_c,0,74,0,34
33792, Note_off_c,0,69,0,34
33792, Note_off_c,0,62,0,34
33792, Note_on_c,0,62,100,34
33792, Note_on_c,0,67,100,34
33792, Note_on_c,0,69,100,34
33792, Note_on_c,0,50,100,34
34176, Note_off_c,0,69,0,34
34176, Note_off_c,0,67,0,34
34176, Note_off_c,0,62,0,34
34176, Note_on_c,0,62,100,34
34176, Note_on_c,0,67,100,34
34176, Note_on_c,0,69,100,34
34368, Note_off_c,0,50,0,34
34368, Note_on_c,0,50,100,34
34560, Note_off_c,0,50,0,34
34560, Note_on_c,0,54,100,34
34752, Note_off_c,0,54,0,34
34752, Note_off_c,0,69,0,34
34752, Note_off_c,0,67,0,34
34752, Note_off_c,0,62,0,34
34752, Note_on_c,0,62,100,34
34752, Note_on_c,0,67,100,34
34752, Note_on_c,0,69,100,34
34752, Note_on_c,0,50,100,34
35136, Note_off_c,0,50,0,34
35136, Note_off_c,0,69,0,34
35136, Note_off_c,0,67,0,34
35136, Note_off_c,0,62,0,34
35136, Note_on_c,0,62,100,34
35136, Note_on_c,0,67,100,34
35136, Note_on_c,0,69,100,34
35136, Note_on_c,0,50,100,34
35520, Note_off_c,0,50,0,34
35520, Note_off_c,0,69,0,34
35520, Note_off_c,0,67,0,34
35520, Note_off_c,0,62,0,34
35520, Note_on_c,0,62,100,34
35520, Note_on_c,0,67,100,34
35520, Note_on_c,0,38,100,34
35712, Note_off_c,0,67,0,34
35712, Note_off_c,0,62,0,34
35712, Note_on_c,0,62,100,34
35712, Note_on_c,0,66,100,34
35904, Note_off_c,0,38,0,34
35904, Note_on_c,0,38,100,34
36096, Note_off_c,0,66,0,34
36096, Note_off_c,0,62,0,34
36288, Note_off_c,0,38,0,34
36288, Note_on_c,0,70,100,34
36288, Note_on_c,0,38,100,34
36480, Note_off_c,0,70,0,34
36480, Note_on_c,0,72,100,34
36672, Note_off_c,0,72,0,34
36672, Note_off_c,0,38,0,34
36672, Note_on_c,0,70,100,34
36864, Note_off_c,0,70,0,34
36864, Note_on_c,0,72,100,34
36864, Note_on_c,0,43,100,34
37056, Note_off_c,0,43,0,34
37056, Note_on_c,0,50,100,34
37248, Note_off_c,0,50,0,34
37248, Note_off_c,0,72,0,34
37248, Note_on_c,0,67,100,34
37248, Note_on_c,0,55,100,34
37440, Note_off_c,0,55,0,34
37440, Note_on_c,0,50,100,34
37632, Note_off_c,0,50,0,34
37632, Note_off_c,0,67,0,34
37632, Note_on_c,0,72,100,34
37632, Note_on_c,0,43,100,34
37824, Note_off_c,0,43,0,34
37824, Note_off_c,0,72,0,34
37824, Note_on_c,0,70,100,34
37824, Note_on_c,0,50,100,34
38016, Note_off_c,0,50,0,34
38016, Note_off_c,0,70,0,34
38016, Note_on_c,0,72,100,34
38016, Note_on_c,0,55,100,34
38208, Note_off_c,0,55,0,34
38208, Note_off_c,0,72,0,34
38208, Note_on_c,0,70,100,34
38208, Note_on_c,0,50,100,34
38400, Note_off_c,0,50,0,34
38400, Note_off_c,0,70,0,34
38400, Note_on_c,0,72,100,34
38400, Note_on_c,0,43,100,34
38592, Note_off_c,0,43,0,34
38592, Note_on_c,0,50,100,34
38784, Note_off_c,0,50,0,34
38784, Note_off_c,0,72,0,34
38784, Note_on_c,0,67,100,34
38784, Note_on_c,0,55,100,34
38976, Note_off_c,0,55,0,34
38976, Note_on_c,0,50,100,34
39168, Note_off_c,0,50,0,34
39168, Note_off_c,0,67,0,34
39168, Note_on_c,0,72,100,34
39168, Note_on_c,0,43,100,34
39360, Note_off_c,0,43,0,34
39360, Note_off_c,0,72,0,34
39360, Note_on_c,0,70,100,34
39360, Note_on_c,0,50,100,34
39552, Note_off_c,0,50,0,34
39552, Note_off_c,0,70,0,34
39552, Note_on_c,0,72,100,34
39552, Note_on_c,0,55,100,34
39744, Note_off_c,0,55,0,34
39744, Note_off_c,0,72,0,34
39744, Note_on_c,0,70,100,34
39744, Note_on_c,0,50,100,34
39936, Note_off_c,0,50,0,34
39936, Note_off_c,0,70,0,34
39936, Note_on_c,0,72,100,34
39936, Note_on_c,0,43,100,34
40128, Note_off_c,0,43,0,34
40128, Note_on_c,0,50,100,34
40320, Note_off_c,0,50,0,34
40320, Note_off_c,0,72,0,34
40320, Note_on_c,0,67,100,34
40320, Note_on_c,0,55,100,34
40512, Note_off_c,0,55,0,34
40512, Note_on_c,0,50,100,34
40704, Note_off_c,0,50,0,34
40704, Note_off_c,0,67,0,34
40704, Note_on_c,0,72,100,34
40704, Note_on_c,0,43,100,34
40896, Note_off_c,0,43,0,34
40896, Note_off_c,0,72,0,34
40896, Note_on_c,0,70,100,34
40896, Note_on_c,0,50,100,34
41088, Note_off_c,0,50,0,34
41088, Note_off_c,0,70,0,34
41088, Note_on_c,0,72,100,34
41088, Note_on_c,0,55,100,34
41280, Note_off_c,0,55,0,34
41280, Note_off_c,0,72,0,34
41280, Note_on_c,0,70,100,34
41280, Note_on_c,0,50,100,34
41472, Note_off_c,0,50,0,34
41472, Note_off_c,0,70,0,34
41472, Note_on_c,0,72,100,34
41472, Note_on_c,0,43,100,34
41664, Note_off_c,0,43,0,34
41664, Note_on_c,0,50,100,34
41856, Note_off_c,0,50,0,34
41856, Note_off_c,0,72,0,34
41856, Note_on_c,0,67,100,34
41856, Note_on_c,0,55,100,34
42048, Note_off_c,0,55,0,34
42240, Note_off_c,0,67,0,34
42624, Note_on_c,0,70,100,34
42816, Note_off_c,0,70,0,34
42816, Note_on_c,0,72,100,34
43008, Note_off_c,0,72,0,34
43008, Note_on_c,0,74,100,34
43008, Note_on_c,0,48,100,34
43200, Note_off_c,0,48,0,34
43200, Note_on_c,0,55,100,34
43392, Note_off_c,0,55,0,34
43392, Note_off_c,0,74,0,34
43392, Note_on_c,0,74,100,34
43392, Note_on_c,0,60,100,34
43584, Note_off_c,0,60,0,34
43584, Note_on_c,0,55,100,34
43776, Note_off_c,0,55,0,34
43776, Note_off_c,0,74,0,34
43776, Note_on_c,0,72,100,34
43776, Note_on_c,0,48,100,34
43968, Note_off_c,0,48,0,34
43968, Note_off_c,0,72,0,34
43968, Note_on_c,0,70,100,34
43968, Note_on_c,0,55,100,34
44160, Note_off_c,0,55,0,34
44160, Note_off_c,0,70,0,34
44160, Note_on_c,0,72,100,34
44160, Note_on_c,0,60,100,34
44352, Note_off_c,0,60,0,34
44352, Note_off_c,0,72,0,34
44352, Note_on_c,0,70,100,34
44352, Note_on_c,0,55,100,34
44544, Note_off_c,0,55,0,34
44544, Note_off_c,0,70,0,34
44544, Note_on_c,0,74,100,34
44544, Note_on_c,0,48,100,34
44736, Note_off_c,0,48,0,34
44736, Note_on_c,0,55,100,34
44928, Note_off_c,0,55,0,34
44928, Note_off_c,0,74,0,34
44928, Note_on_c,0,74,100,34
44928, Note_on_c,0,60,100,34
45120, Note_off_c,0,60,0,34
45120, Note_on_c,0,55,100,34
45312, Note_off_c,0,55,0,34
45312, Note_off_c,0,74,0,34
45312, Note_on_c,0,72,100,34
45312, Note_on_c,0,48,100,34
45504, Note_off_c,0,48,0,34
45504, Note_off_c,0,72,0,34
45504, Note_on_c,0,70,100,34
45504, Note_on_c,0,55,100,34
45696, Note_off_c,0,55,0,34
45696, Note_off_c,0,70,0,34
45696, Note_on_c,0,72,100,34
45696, Note_on_c,0,60,100,34
45888, Note_off_c,0,60,0,34
45888, Note_off_c,0,72,0,34
45888, Note_on_c,0,70,100,34
45888, Note_on_c,0,55,100,34
46080, Note_off_c,0,55,0,34
46080, Note_off_c,0,70,0,34
46080, Note_on_c,0,74,100,34
46080, Note_on_c,0,50,100,34
46272, Note_off_c,0,50,0,34
46272, Note_on_c,0,57,100,34
46464, Note_off_c,0,57,0,34
46464, Note_off_c,0,74,0,34
46464, Note_on_c,0,74,100,34
46464, Note_on_c,0,62,100,34
46656, Note_off_c,0,62,0,34
46656, Note_on_c,0,57,100,34
46848, Note_off_c,0,57,0,34
46848, Note_off_c,0,74,0,34
46848, Note_on_c,0,72,100,34
46848, Note_on_c,0,50,100,34
47040, Note_off_c,0,50,0,34
47040, Note_off_c,0,72,0,34
47040, Note_on_c,0,70,100,34
47040, Note_on_c,0,57,100,34
47232, Note_off_c,0,57,0,34
47232, Note_off_c,0,70,0,34
47232, Note_on_c,0,72,100,34
47232, Note_on_c,0,62,100,34
47424, Note_off_c,0,62,0,34
47424, Note_off_c,0,72,0,34
47424, Note_on_c,0,70,100,34
47424, Note_on_c,0,57,100,34
47616, Note_off_c,0,57,0,34
47616, Note_off_c,0,70,0,34
47616, Note_on_c,0,74,100,34
47616, Note_on_c,0,50,100,34
47808, Note_off_c,0,50,0,34
47808, Note_on_c,0,57,100,34
48000, Note_off_c,0,57,0,34
48000, Note_off_c,0,74,0,34
48000, Note_on_c,0,74,100,34
48000, Note_on_c,0,62,100,34
48192, Note_off_c,0,62,0,34
48384, Note_off_c,0,74,0,34
48768, Note_on_c,0,72,100,34
48960, Note_off_c,0,72,0,34
48960, Note_on_c,0,70,100,34
49152, Note_off_c,0,70,0,34
49152, Note_on_c,0,57,100,34
49152, Note_on_c,0,69,100,34
49152, Note_on_c,0,45,100,34
50208, Note_off_c,0,45,0,34
50208, Note_off_c,0,69,0,34
50208, Note_off_c,0,57,0,34
50304, Note_on_c,0,55,100,34
50304, Note_on_c,0,67,100,34
50304, Note_on_c,0,43,100,34
51744, Note_off_c,0,43,0,34
51744, Note_off_c,0,67,0,34
51744, Note_off_c,0,55,0,34
51840, Note_on_c,0,55,100,34
52224, Note_off_c,0,55,0,34
52224, Note_on_c,0,67,100,34
52224, Note_on_c,0,43,100,34
52416, Note_off_c,0,43,0,34
52416, Note_off_c,0,67,0,34
52416, Note_on_c,0,74,100,34
52416, Note_on_c,0,50,100,34
52608, Note_off_c,0,50,0,34
52608, Note_on_c,0,55,100,34
52800, Note_off_c,0,55,0,34
52800, Note_off_c,0,74,0,34
52800, Note_on_c,0,67,100,34
52800, Note_on_c,0,50,100,34
52992, Note_off_c,0,50,0,34
52992, Note_off_c,0,67,0,34
52992, Note_on_c,0,73,100,34
52992, Note_on_c,0,43,100,34
53184, Note_off_c,0,43,0,34
53184, Note_off_c,0,73,0,34
53184, Note_on_c,0,74,100,34
53184, Note_on_c,0,50,100,34
53376, Note_off_c,0,50,0,34
53376, Note_off_c,0,74,0,34
53376, Note_on_c,0,73,100,34
53376, Note_on_c,0,55,100,34
53568, Note_off_c,0,55,0,34
53568, Note_off_c,0,73,0,34
53568, Note_on_c,0,70,100,34
53568, Note_on_c,0,50,100,34
53760, Note_off_c,0,50,0,34
53760, Note_off_c,0,70,0,34
53760, Note_on_c,0,67,100,34
53760, Note_on_c,0,43,100,34
53952, Note_off_c,0,43,0,34
53952, Note_off_c,0,67,0,34
53952, Note_on_c,0,74,100,34
53952, Note_on_c,0,50,100,34
54144, Note_off_c,0,50,0,34
54144, Note_on_c,0,55,100,34
54336, Note_off_c,0,55,0,34
54336, Note_off_c,0,74,0,34
54336, Note_on_c,0,67,100,34
54336, Note_on_c,0,50,100,34
54528, Note_off_c,0,50,0,34
54528, Note_off_c,0,67,0,34
54528, Note_on_c,0,73,100,34
54528, Note_on_c,0,43,100,34
54720, Note_off_c,0,43,0,34
54720, Note_off_c,0,73,0,34
54720, Note_on_c,0,74,100,34
54720, Note_on_c,0,50,100,34
54912, Note_off_c,0,50,0,34
54912, Note_off_c,0,74,0,34
54912, Note_on_c,0,73,100,34
54912, Note_on_c,0,55,100,34
55104, Note_off_c,0,55,0,34
55104, Note_off_c,0,73,0,34
55104, Note_on_c,0,70,100,34
55104, Note_on_c,0,50,100,34
55296, Note_off_c,0,50,0,34
55296, Note_off_c,0,70,0,34
55296, Note_on_c,0,67,100,34
55296, Note_on_c,0,43,100,34
55488, Note_off_c,0,43,0,34
55488, Note_off_c,0,67,0,34
55488, Note_on_c,0,74,100,34
55488, Note_on_c,0,50,100,34
55680, Note_off_c,0,50,0,34
55680, Note_on_c,0,55,100,34
55872, Note_off_c,0,55,0,34
55872, Note_off_c,0,74,0,34
55872, Note_on_c,0,67,100,34
55872, Note_on_c,0,50,100,34
56064, Note_off_c,0,50,0,34
56064, Note_off_c,0,67,0,34
56064, Note_on_c,0,73,100,34
56064, Note_on_c,0,43,100,34
56256, Note_off_c,0,43,0,34
56256, Note_off_c,0,73,0,34
56256, Note_on_c,0,74,100,34
56256, Note_on_c,0,50,100,34
56448, Note_off_c,0,50,0,34
56448, Note_off_c,0,74,0,34
56448, Note_on_c,0,73,100,34
56448, Note_on_c,0,55,100,34
56640, Note_off_c,0,55,0,34
56640, Note_off_c,0,73,0,34
56640, Note_on_c,0,70,100,34
56640, Note_on_c,0,50,100,34
56832, Note_off_c,0,50,0,34
56832, Note_off_c,0,70,0,34
56832, Note_on_c,0,67,100,34
56832, Note_on_c,0,43,100,34
57024, Note_off_c,0,43,0,34
57024, Note_off_c,0,67,0,34
57024, Note_on_c,0,74,100,34
57024, Note_on_c,0,50,100,34
57216, Note_off_c,0,50,0,34
57216, Note_on_c,0,55,100,34
57408, Note_off_c,0,55,0,34
57408, Note_off_c,0,74,0,34
